Label	Weight	Text
l_General	1	a mi vecino la facturan por menor valor
l_General	1	cuando es la fecha limite de pago de mi factura
l_General	1	incendio en el hogar
l_General	1	no más no
l_General	1	necesito adelantar el pago de mi factura
l_General	1	puedo salir
l_General	1	por aquí puedo imprimir un paz y salvo de brilla
l_General	1	como puedo saber si ya pague
l_General	1	quiero saber cual es el valor del saldo a capital
l_General	1	por aquí puedo imprimir un certificado de mi factura
l_General	1	quiero cambiar el suscriptor
l_General	1	cuando me reconectan el servicio, como hago para cambiar el cable de la acometida
l_General	1	soy una empresa que tiene derecho al no cobro de la contribución
l_General	1	necesito reconectar el servicio
l_General	1	bien
l_General	1	imprimir estado de cuenta
l_General	1	no puedo pagar toda el recibo y quiero hacer un abono
l_General	1	aquí puedo saber el valor de mi factura y la feca limite
l_General	1	quiero cambiar el titular
l_General	1	como puedo solicitar mi revision periodica
l_General	1	cuando se vence mi factura
l_General	1	salir
l_General	1	como puedo utilizar el cupo brilla
l_General	1	mostrar menu
l_General	1	no puedo pagar toda la factura y quiero hacer un abono
l_General	1	quiero una certificación de mi factura
l_General	1	quiero que mi recibo llegue a otro nombre
l_General	1	necesito pagar mi recibo y se me perdio
l_General	1	por aqui puedo adquirir mi seguro brilla
l_General	1	no dejarlo
l_General	1	certificado de tus recibos
l_General	1	aquí puedo imprmir mi recibo
l_General	1	generar recibo para un pago adelantado
l_General	1	deseo un paz y salvo de mi financiación
l_General	1	como puedo saber si ya pagaron la factura del mes
l_General	1	cuánto falta pagar por margen de promoción
l_General	1	como compruebo que la persona que esta en mi predio es empleado de ustedes
l_General	1	quiero adelantar un pago
l_General	1	toma de lectura
l_General	1	requiero un certificado de pago
l_General	1	necesito la referencia de pago
l_General	1	relacion de los pagos realizados
l_General	1	certificado de pago
l_General	1	no deseo pagar contribucion
l_General	1	cuando sera mi proxima revision
l_General	1	cuando vienen a tomar lectura a mi casa
l_General	1	cuál es mi deuda en
l_General	1	cuánto falta pagar por servicios adicionales
l_General	1	aquí puedo descargar el estado de cuenta
l_General	1	cuanto debo de mi factura
l_General	1	comprar seguro de vida con brilla
l_General	1	por aquí puedo imrimir un paz y salvo de mi deuda
l_General	1	deseo adquirir un seguro
l_General	1	donde o como puedo realizar el cambio de nombre residencial
l_General	1	mi recibo ha subido
l_General	1	imprimir certificado de deuda diferida
l_General	1	como puedo usar el cupo brilla
l_General	1	cual es el saldo actual de mi factura
l_General	1	abona a tu factura
l_General	1	necesito saber que facturas he pagado
l_General	1	puedo trasladar mi servicio
l_General	1	compre el predio y no voy a pagar la deuda de brilla
l_General	1	deseo cancelar solo el brilla
l_General	1	cuánto falta pagar por obra civil
l_General	1	cuál fue el último valor cancelado
l_General	1	quiero solicitar mi revision periodica
l_General	1	por aquí puedo generar un certificado de paz y salvo de mi deuda
l_General	1	no está mal
l_General	1	cerificado deuda diferida
l_General	1	quiero saber que facturas cancele durante x fechas
l_General	1	negativo
l_General	1	exoneracion de pago de contribucion
l_General	1	gran
l_General	1	por aquí puedo imprimir una constancia de pago
l_General	1	como puedo financiar
l_General	1	suena bien gracias
l_General	1	como puedo consultar mi cupo brilla
l_General	1	para saber si este funcionario pertenece a la empresa
l_General	1	aquí puedo imprmir mi factura
l_General	1	cuándo se vence mi factura
l_General	1	ya no quiero contrato con ustedes
l_General	1	porque mi factura me llegó tan alta
l_General	1	necesito saber que recibos he pagado
l_General	1	soporte de pago del ultimo mes
l_General	1	muchas gracias
l_General	1	necesito salir
l_General	1	como imprimir un certificado de pago
l_General	1	quiero ver el menú
l_General	1	quiero cancelar mi contrato
l_General	1	se me perdio la factura y necesito pagar por aquí me pueden indicar el numero de cupon para pagar
l_General	1	mi factura ha subido
l_General	1	cupo d brilla
l_General	1	soporte de pago del ultimo trimestre
l_General	1	con que dato imprimo mi factura
l_General	1	quiero validar si esta persona trabaja con ustedes
l_General	1	proxima revision
l_General	1	ese derecho
l_General	1	que debo hacer para no pagar la contribución
l_General	1	adquirir seguro brilla
l_General	1	hay una persona en mi casa y dice que viene de la empresa
l_General	1	quiero consultar mi cupo brilla
l_General	1	un anticipo de mi recibo
l_General	1	soporte de pago
l_General	1	certificado de pago de los meses
l_General	1	sí
l_General	1	generar constancia de pago
l_General	1	tengo un incremento en mi factura
l_General	1	adquirir seguro
l_General	1	estado de solicitud pqr
l_General	1	como puedo obtener el credito brilla
l_General	1	se me perdio la factura y necesito pagar por aquí me pueden indicar la fecha de pago y el valor a pagar
l_General	1	aquí me pueden dar un duplicado de mi recibo
l_General	1	cupo de brilla
l_General	1	no, yo no quiero que
l_General	1	solicitud pqr
l_General	1	sí amigo
l_General	1	seguro que no
l_General	1	perfecto
l_General	1	como me pueden exonerar de la contribución
l_General	1	tengo un daño en la red de gas
l_General	1	suena bien
l_General	1	quiero salir
l_General	1	sí fresco
l_General	1	quiero consultar mi factura
l_General	1	no en este momento
l_General	1	tengo derecho al no cobro de contribucion
l_General	1	quiero un certificado de los valores cobrados en mi recibo
l_General	1	quiero que me quiten ese crédito de brilla, no es mio
l_General	1	claro
l_General	1	necesito conocer la fecha de pago de mi factura
l_General	1	sin duda
l_General	1	deseo terminar mi contrato
l_General	1	venga, sí
l_General	1	que paso con la facturacion del mes que llego con un valor muy alto
l_General	1	deseo generar mi factura
l_General	1	deseo hacer un abono a mi recibo
l_General	1	quiero ver el menu
l_General	1	el señor con cedula xxx dice que viene de su empresa a realizar una revision
l_General	1	mi factura ha aumentado
l_General	1	cuánto debo de mi financiación
l_General	1	no quiero pagar la contribucion
l_General	1	requiero una constancia de pagos
l_General	1	quiero un certificado de los valores cobrados en mi factura
l_General	1	en que fecha se hara mi revision periodica
l_General	1	generar certificado de deuda diferida
l_General	1	utiliza tu cupo
l_General	1	necesito mi revision periodica
l_General	1	necesito imprimir mi recibo
l_General	1	aquí puedo descargar un certificado de la cancelacion de mi deuda
l_General	1	qué estoy debiendo de saldo a capital
l_General	1	cupo de brila
l_General	1	por que no me han hecho la reconexion
l_General	1	quiero abonar a mi factura
l_General	1	me puedes mostrar el menú
l_General	1	necesito pagar mi factura y se me perdio
l_General	1	quiero una certificación de mi recibo
l_General	1	quiero una constancia de cancelación total de crédito de brilla
l_General	1	quiero saber que recibos cancele durante x fechas
l_General	1	pago de contribucion
l_General	1	como retiro el gas de un local que ya no es mio
l_General	1	imprimir certificación de la cancelación de mi deuda
l_General	1	tipos de seguros
l_General	1	esta una persona en mi casa y quiero saber si trabaja para ustedes
l_General	1	reclamo por exceso de cobro de la factura
l_General	1	cuando me realizan la reconexion del servicio
l_General	1	como me pueden exonerar de pagar la contribución
l_General	1	por aquí me generan un certificado de los valores cobrados en mi recibo
l_General	1	valida tu consumo
l_General	1	quiero pagar una parte de mi recibo
l_General	1	estado sqr
l_General	1	fecha proxima revisión periódica
l_General	1	compra tu seguro brilla
l_General	1	a donde me dirijo para un crédito con brilla
l_General	1	adquirir seguro de vida brilla
l_General	1	consumo facturado
l_General	1	tengo una fuga dentro del hogar
l_General	1	ya no quiero el servicio de energia
l_General	1	adquirir un seguro con brilla
l_General	1	identidad de funcionario
l_General	1	por aquí me generan un certificado de los valores cobrados en mi factura
l_General	1	necesito el código para pagar por internet
l_General	1	cuál es el número de cupón
l_General	1	como puedo saber que recibos pague
l_General	1	cuando fue mi ultima toma de lectura
l_General	1	me suena bien
l_General	1	exento de la contribucion
l_General	1	ya pague el servicio, me reconectan la energia ya mismo
l_General	1	tengo dudas con mi consumo
l_General	1	quiero imprimir un cupon de pago anticipado
l_General	1	quiero un paz y salvo de mi servicio
l_General	1	consultat estado reconexión por pago
l_General	1	deseo hacer un abono a mi factura
l_General	1	necesito saber cuanto debo hasta hoy
l_General	1	imprimir certificado de factura
l_General	1	ya no quiero el servicio
l_General	1	por aquí puedo imprimir un certificado de pago
l_General	1	descargar constancia de pago
l_General	1	la deuda no es mia
l_General	1	ya cancelé el crédito de brilla y requiero un paz y salvo
l_General	1	yo no pago contribucion
l_General	1	sacar a credito con brilla
l_General	1	está bien
l_General	1	sí bueno
l_General	1	deseo una constancia de no deuda
l_General	1	como realizar cambio de titular
l_General	1	no no que uno
l_General	1	tengo una emergencia
l_General	1	adquiere tu seguro
l_General	1	conocer mi ultima lectura
l_General	1	quiero pagar una parte de mi factura
l_General	1	no no gracias
l_General	1	quiero adquirir mi seguro brilla
l_General	1	cuál es el valor de mi ultimo pago
l_General	1	estoy en desacuerdo con mi factura
l_General	1	estado de solicitud pqrs
l_General	1	quiero consultar mi recibo
l_General	1	cuál es mi saldo pendiente por pagar
l_General	1	cambiar el recibo a otro nombre
l_General	1	pagar mi deuda en otra casa
l_General	1	puedo financiar con brilla
l_General	1	cambiar la cuenta a otro nombre
l_General	1	necesito un certificado de pago
l_General	1	deseo abonar a brilla
l_General	1	explosion en el hogar
l_General	1	no me gusta
l_General	1	resumen de estado de cuenta
l_General	1	solicite su revision periodica
l_General	1	por aquí puedo saber que me cobraron el mes de
l_General	1	reconexion del servicio
l_General	1	cuanto se demoran en reconectarme
l_General	1	cupon pago anticipado
l_General	1	tengo un a persona de quavii, para saber si es de la empresa
l_General	1	cuando me reconectan
l_General	1	quiero un certificado de mi factura
l_General	1	solicito me expliquen porque se me promedio para la facturación del mes
l_General	1	hasta cuando tengo plazo de pagar mi factura
l_General	1	como hago para quitar la red de mi local
l_General	1	deseo pagar anticipado mi recibo
l_General	1	con que dato imprimo mi recibo
l_General	1	no no
l_General	1	necesito el recibo de mi factura
l_General	1	quiero imprimir un cupon para brilla
l_General	1	por aquí me pueden dar informacion de cuando debo pagar mi factura
l_General	1	quiero pagar por adelantado
l_General	1	como realizar cambio de nombre
l_General	1	tengo cupo y quiero comprar un producto con brilla
l_General	1	qué valor debo de mi factura
None	1	quiero a todos ellos
None	1	todos ellos
None	1	empezar
q_Chitchat	1	cuando me vuelven a reconectar el servicio
q_Chitchat	1	como puedo utilizar el cupo brilla
q_Chitchat	1	quiero consultar mi recibo
q_Chitchat	1	Brilla tiene garantia
q_Chitchat	1	Quiero quejarme
q_Chitchat	1	me suspendieron, cuando me reconectan el servicio
q_Chitchat	1	debo varios recibos y quiero hacer un abono
q_Chitchat	1	que debo de hacer para unificar cupo brilla
q_Chitchat	1	Como puedo conocer mi recibo
q_Chitchat	1	generar pago anticipado
q_Chitchat	1	Porque tengo este item en mi recibo
q_Chitchat	1	necesito un duplicado de la factura
q_Chitchat	1	por aquí puedo conocer el valor de mi recibo
q_Chitchat	1	exencion de la contribución
q_Chitchat	1	Cual es la tarifa de los servicios complementarios
q_Chitchat	1	que en cuanto tiempo se tiene respuesta de lo solicitado
q_Chitchat	1	por aqui puedo adquirir mi seguro brilla
q_Chitchat	1	quiero hacer un traslado de pago
q_Chitchat	1	podria explicarme valores de mi recibo
q_Chitchat	1	en cuanto tiempo me dan respuesta a mi pqr
q_Chitchat	1	duplicado de recibo
q_Chitchat	1	Me puede explicar los detalles de la factura
q_Chitchat	1	compra tu seguro brilla
q_Chitchat	1	necesito reconectar el servicio
q_Chitchat	1	resumen de estado de cuenta
q_Chitchat	1	estado de solicitud pqr
q_Chitchat	1	CADA CUANTO VAN LOS TECNICOS PARA REPARACION O MANTENIMIENTO
q_Chitchat	1	informacion reconexion
q_Chitchat	1	Necesito que no compren con brilla
q_Chitchat	1	PUEDEN MANDAR UNA VISITA PARA MANTENIMIENTO
q_Chitchat	1	presento reclamo por el aumento desproporcionado en la factura
q_Chitchat	1	consumo facturado
q_Chitchat	1	Para hacer un reclamo
q_Chitchat	1	cuanto me demora la PQR
q_Chitchat	1	cuando me reconectan mi servicio
q_Chitchat	1	necesito pagar mi factura y no la tengo
q_Chitchat	1	cuanto debo de mi recibo
q_Chitchat	1	como puedo financiar
q_Chitchat	1	A QUIEN ME LE PUEDO DIRIGIR PARA LA INFORMACION DE TARIFAS SI POR MEDIO DE UNA SOLICTUD ESCRITA AY OTRO MEDIO
q_Chitchat	1	Estoy inconforme con el servicio
q_Chitchat	1	Quiero instalar una terma adicional
q_Chitchat	1	Deseo colocar una queja
q_Chitchat	1	consulta y generacion de recibo
q_Chitchat	1	existe la posiblidad de que en dos recibos se pueda acceder a un solo cupo brilla
q_Chitchat	1	Acaba de morir mi
q_Chitchat	1	quiero una certificación de mi factura
q_Chitchat	1	En la ciudad cuales proveedores
q_Chitchat	1	Cual es la garantia de lo que compre con brilla
q_Chitchat	1	Como hacen la reconexion
q_Chitchat	1	necesito saber si una persona trabaja en gases de occidente
q_Chitchat	1	quiero adelantar un pago
q_Chitchat	1	vengo a reclamar por el siguiente recibo
q_Chitchat	1	En donde puedo sacar electrodomesticos con el cupo
q_Chitchat	1	qué valor debo de mi factura
q_Chitchat	1	imprimir factura pagada de
q_Chitchat	1	reclamo por incremento en el recibo
q_Chitchat	1	Dejar de pagar poliza de seguro
q_Chitchat	1	Necesito saber que me estan cobrando en la factura
q_Chitchat	1	Para reportar una queja Reclamo
q_Chitchat	1	quiero pagar una parte de mi recibo
q_Chitchat	1	Cuanto tiempo se demoran en darme respuesta
q_Chitchat	1	Cuanto se demoran en revisar el calentador estufa horno
q_Chitchat	1	por aquí puedo imprimir un certificado de pago
q_Chitchat	1	Unificacion de Cupos
q_Chitchat	1	Reclamo por servicios
q_Chitchat	1	Beneficios con la Revision periodica
q_Chitchat	1	en que fecha se hara mi revision periodica
q_Chitchat	1	solicito colocar una queja o reclamo
q_Chitchat	1	estado de solicitud sqr
q_Chitchat	1	en cuantos dias dan respuesta a una solicitud
q_Chitchat	1	quiero saber que facturas cancele durante x fechas
q_Chitchat	1	vengo a reclamar por la siguiente factura
q_Chitchat	1	Puedo financiar credito de estudio
q_Chitchat	1	mis facturas
q_Chitchat	1	quiero abonar solo a brilla
q_Chitchat	1	aquí me pueden dar un duplicado de la factura
q_Chitchat	1	precios de tarifas
q_Chitchat	1	En que tiendas puedo usar el credito brilla
q_Chitchat	1	por aquí me pueden dar informacion de cuando debo pagar mi factura
q_Chitchat	1	deseo realizar un pago
q_Chitchat	1	Donde puedo financiar con credito brilla
q_Chitchat	1	Me puede explicar los detalles de el recibo
q_Chitchat	1	quiero hacer un pago anticipado
q_Chitchat	1	por aquí me generan un certificado de los valores cobrados en mi recibo
q_Chitchat	1	Se me daño algo que compre con brilla
q_Chitchat	1	Que puedo financiar con brilla
q_Chitchat	1	cuando se vence mi recibo
q_Chitchat	1	como adquirir mi seguro
q_Chitchat	1	la factura
q_Chitchat	1	traslado de pago
q_Chitchat	1	deseo un certificado de pago
q_Chitchat	1	Que es el cupo Brilla
q_Chitchat	1	realizar pagos
q_Chitchat	1	Como reclamar seguro de siniestro
q_Chitchat	1	para validar si el señor con cedula xxx trabaja con ustedes
q_Chitchat	1	Tiempo de atencion
q_Chitchat	1	reconexion
q_Chitchat	1	Como reclamar seguro fallecido
q_Chitchat	1	mi factura ha aumentado
q_Chitchat	1	Cuando me notifican
q_Chitchat	1	Que debo presentar para reclamar un seguro
q_Chitchat	1	porque tan caro mi recibo
q_Chitchat	1	REPARACION DE INTALACION DE LA ENERGIA
q_Chitchat	1	Como programo la Revision periodica
q_Chitchat	1	certificado de tus recibos
q_Chitchat	1	como se si mi producto tiene garantia
q_Chitchat	1	quiero saber el historial de mi recibo
q_Chitchat	1	cuando tendre mi revision periodica
q_Chitchat	1	pagos
q_Chitchat	1	Donde puedo conseguir informacion de mantenimiento, visitas, revisiones
q_Chitchat	1	errores de consumo
q_Chitchat	1	Con brilla puedo financiar XXXX
q_Chitchat	1	Porque las tarifas cambian
q_Chitchat	1	Tiempos de atencion pqrs
q_Chitchat	1	Cual es el telefono de la aseguradora
q_Chitchat	1	cuanto se demoran mas o menos en ir
q_Chitchat	1	Lo que pasa es que se me daño la nevera y  necesito que me la arreglen por la  garantia
q_Chitchat	1	Reconexion comercial
q_Chitchat	1	Necesito hacer efectivo el seguro de fallecido
q_Chitchat	1	por aquí puedo conocer el valor de mi factura
q_Chitchat	1	que productos puedo sacar con el cupo brilla
q_Chitchat	1	Donde puedo obtener informacion de servicio tecnicos
q_Chitchat	1	cuanto tiempo tiene de garantia el producto  que se financio mediante Brilla
q_Chitchat	1	brilla
q_Chitchat	1	Tarifa de gas natural
q_Chitchat	1	Que tiempo debo esperar para que se atienda mi solicitud
q_Chitchat	1	se me perdio mi factura como la puedo imprimir
q_Chitchat	1	donde veo lo que me estan cobrando en el recibo
q_Chitchat	1	donde puedo imprimir mi factura
q_Chitchat	1	Como hago para quejarme
q_Chitchat	1	cuando vence mi factura
q_Chitchat	1	Quiero saber donde puedo financiar
q_Chitchat	1	DESEO QUE ME EXPLIQUE LOS MONTOS QUE FIGURAN EN MI RECIBO
q_Chitchat	1	Requiero modificar el centro de medicion
q_Chitchat	1	Si se me daño algo, brilla me cubre
q_Chitchat	1	que tarifa manejan
q_Chitchat	1	Como coloco una queja
q_Chitchat	1	sacar a credito con brilla
q_Chitchat	1	Para informacion  sobre  la garantia que tiene el producto tal brilla.
q_Chitchat	1	necesito conocer el valor actual de mi recibo
q_Chitchat	1	soporte de pago del ultimo mes
q_Chitchat	1	Se me daño, requiero la garantia de brilla
q_Chitchat	1	como hago para cancelar el seguro
q_Chitchat	1	no he utilizado todo ese consumo o servicio
q_Chitchat	1	brilla me puede prestar para
q_Chitchat	1	como hago para que vengan hacerme un arreglo
q_Chitchat	1	como puedo saber que facturas pague
q_Chitchat	1	Cuando vienen a realizar mi servicio
q_Chitchat	1	Los productos tienen garantia
q_Chitchat	1	imprimir resumen estado de cuenta
q_Chitchat	1	esta una persona en mi casa y quiero saber si trabaja para ustedes
q_Chitchat	1	Presento reclamo u queja por alto costo en la factura
q_Chitchat	1	deseo adquirir un seguro
q_Chitchat	1	me llegó más cara mi factura
q_Chitchat	1	me parece que me estan cobrando mas
q_Chitchat	1	porque tan cara mi factura
q_Chitchat	1	Que necesito para que no se haga uso del cupo brilla
q_Chitchat	1	cual es el saldo actual de mi factura
q_Chitchat	1	identidad de funcionario
q_Chitchat	1	como puedo obtener el credito brilla
q_Chitchat	1	quiero un soporte de pago del ultimo año
q_Chitchat	1	requiero realizar un pago anticipado
q_Chitchat	1	Cual es la tarifa vigente
q_Chitchat	1	estado de solicitud pqrs
q_Chitchat	1	generar constancia de pago
q_Chitchat	1	como puedo imprimir mi factura
q_Chitchat	1	comprar seguro de vida con brilla
q_Chitchat	1	tipos de seguros
q_Chitchat	1	donde pueden adquirir electrodomesticos
q_Chitchat	1	por aquí puedo saber que me cobraron el mes de
q_Chitchat	1	Cuando resuelven
q_Chitchat	1	por que no me han hecho la reconexion
q_Chitchat	1	Brila
q_Chitchat	1	puntos de pago
q_Chitchat	1	Cuando me dan respuesta
q_Chitchat	1	cual es mi saldo de brilla
q_Chitchat	1	Eliminar el seguro que tengo
q_Chitchat	1	deseo cambiar mi pago
q_Chitchat	1	quiero un certificado de mi factura
q_Chitchat	1	como hacer pagos
q_Chitchat	1	Datos funeraria
q_Chitchat	1	requieren realizar mantenimiento al medidor
q_Chitchat	1	requiero una constancia de pagos
q_Chitchat	1	compre un articulo y se daño necesito la garantia
q_Chitchat	1	Brilla
q_Chitchat	1	revision periodica
q_Chitchat	1	podria explicarme valores de mi factura
q_Chitchat	1	como puedo unir el cupo de brilla
q_Chitchat	1	Que es la tasa de intereses
q_Chitchat	1	estado sqr
q_Chitchat	1	cuando se vence mi factura
q_Chitchat	1	como son las tarifas de servicios
q_Chitchat	1	Costo de conexion
q_Chitchat	1	Quiero saber que es lo que me cobran en los recibos
q_Chitchat	1	hasta cuando tengo plazo de pagar mi factura
q_Chitchat	1	Brilla
q_Chitchat	1	no puedo pagar todo el recibo y quiero hacer un abono
q_Chitchat	1	debo varias facturas y quiero hacer un abono
q_Chitchat	1	cuando sera la revision periodica
q_Chitchat	1	Necesito un mantenimiento
q_Chitchat	1	Que es recargo por mora
q_Chitchat	1	que documentos debo traer para solicita cancelacion de poliza
q_Chitchat	1	Me puede informar donde puedo sacar a credito un electrodomestico
q_Chitchat	1	Presento reclamo u queja por alto costo en el recibo
q_Chitchat	1	imprimir certificado de recibo
q_Chitchat	1	Si tengo varias casas con cupo y quiero unirlos
q_Chitchat	1	quiero saber que recibos cancele durante x fechas
q_Chitchat	1	certificado de tus facturas
q_Chitchat	1	necesito una visita para el mantenimiento del transformador.
q_Chitchat	1	Que es servicio y servicio publico
q_Chitchat	1	estoy en desacuerdo con mi factura
q_Chitchat	1	cuales es el precio para una nueva matricula
q_Chitchat	1	El valor del M3/KWH
q_Chitchat	1	Quiero cancelar un seguro que aparece en mi factura
q_Chitchat	1	por que subio la tarifa de energia
q_Chitchat	1	deseo pagar el recibo anterior
q_Chitchat	1	donde puedo adquirir un seguro con brilla
q_Chitchat	1	constancia de pago de los meses
q_Chitchat	1	imprimir resumen de lo cobrado el año
q_Chitchat	1	generar cupon para pago anticipado
q_Chitchat	1	prepago factura
q_Chitchat	1	cuál fue el último valor cancelado
q_Chitchat	1	deseo abonar al consumo
q_Chitchat	1	Revision quinquenal
q_Chitchat	1	que debo hacer para que no me llegue el cobro de seguro
q_Chitchat	1	en cuanto tiempo me realizan la visita
q_Chitchat	1	cupon prepago
q_Chitchat	1	Valor energia natural
q_Chitchat	1	Como pudo cobrar la garantia de un producto
q_Chitchat	1	necesito saber que recibos he pagado
q_Chitchat	1	cuando sera mi proxima revision
q_Chitchat	1	EN CUANTO TIEMPO ME DAN LA RESPUESTA AL RECLAMO
q_Chitchat	1	Quiero un credito de brilla
q_Chitchat	1	cuál es el valor de mi ultimo pago
q_Chitchat	1	Que debo hacer para financiar por brilla
q_Chitchat	1	soporte de pago de enero
q_Chitchat	1	Quiero mi revision periodica
q_Chitchat	1	quiero abonar a mi factura
q_Chitchat	1	Tengo un seguro en mi factura y necesito hacerlo efectivo
q_Chitchat	1	quiero un seguro brilla
q_Chitchat	1	requiero un certificado de mi pago
q_Chitchat	1	quiero detallado de los recibos
q_Chitchat	1	soporte de pago del ultimo trimestre
q_Chitchat	1	Cuanto cobran por la reconexion
q_Chitchat	1	Valor de conexion
q_Chitchat	1	Por aqui me pueden explicar mi factura
q_Chitchat	1	cuanto se demora en atender la solicitud
q_Chitchat	1	duda factura
q_Chitchat	1	necesito saber cual es la garantia de un producto que saque con brilla
q_Chitchat	1	Catalogo de servicios brilla
q_Chitchat	1	reconexion
q_Chitchat	1	Como puedo concer lo que me cobran en la factura
q_Chitchat	1	quiero un crédito de brilla
q_Chitchat	1	como hago para acceder a un credito de brilla
q_Chitchat	1	Que productos y o electrodomesticos puedo sacar con el cupo brilla
q_Chitchat	1	Necesito un punto adicional
q_Chitchat	1	Factor de correccion
q_Chitchat	1	exoneracion de pago de contribucion
q_Chitchat	1	abona a tu recibo
q_Chitchat	1	necesito que me hagan una visita para revision del medidor o cambio
q_Chitchat	1	quiero realizar un pago anticipado
q_Chitchat	1	Porque me cobran esto
q_Chitchat	1	un anticipo de mi recibo
q_Chitchat	1	no quiero pagar la poliza
q_Chitchat	1	imprimir estado de cuenta
q_Chitchat	1	conocer mi factura
q_Chitchat	1	Por que aplican una tarifa diferente al costo unitario
